ticker,drug_name,phase,outcome,category,success,date,tier,alpha,beta,car_short,ret_long_entry_exit,ar_long_entry_exit,ret_short_entry_exit,ar_short_entry_exit
BMY,CM-143 – Opdivo,Phase 3,miss,Phase 3 miss,False,2017-04-03,large,0.0012709124606620128,0.33087906620615354,-0.03758055393404991,-0.010159242710159555,-0.13844405161578632,-0.04535288035229923,-0.048250675334033266
BMY,CM-214 – Opdivo + Yervoy,Phase 3,met,Phase 3 met,True,2017-08-15,large,0.0011361808886689495,0.2647606884332425,-0.004493225836338488,0.11990597000318148,0.005495101097599431,0.013532401566028085,-0.001474604468470031
BMY,CM-227 – Opdivo + Yervoy,Phase 3,met,Phase 3 met,True,2018-04-16,large,0.00023276696564133136,0.3463488942761235,-0.13762283006902243,-0.13657568512281493,-0.17036444464515055,-0.19011336444716898,-0.19523388611326198
BMY,CM-227 – Opdivo + Yervoy,Phase 3,met,Phase 3 met,True,2018-06-04,large,-0.001324038615092517,0.3694988625510416,-0.009098282030658877,0.18539093999891643,0.24863995376778503,0.007205213118340659,0.020194514506492123
BMY,CM-227 – Opdivo + Yervoy,Phase 3,met,Phase 3 met,True,2019-07-24,large,0.0001478301970976624,0.39090060005032773,0.045378841569091,0.21198558877547202,0.2162360047082963,-0.0354034998184356,-0.03284726658729953
BMY,CM-238 – Opdivo (Adjuvant),Phase 3,met,Phase 3 met,True,2017-09-10,large,0.00046983232451004297,0.31337402897070515,0.043865534984649956,0.10970674349507914,0.026081613621027788,0.07787553965816052,0.04705121455776928
BMY,CM-331– Opdivo,Phase 3,miss,Phase 3 miss,False,2018-10-12,large,-0.00041834088960322063,0.2940298868169753,-0.08680624094479705,-0.17035846261427556,-0.10361565104820125,-0.11785437504450469,-0.08133002427733538
BMY,CM-451 – Opdivo + Yervoy,Phase 3,miss,Phase 3 miss,False,2018-11-26,large,0.0008592060028260993,0.24158651466324796,-0.045967605718012616,0.058060652316676675,-0.04172395656932515,0.00890002160096115,-0.007158134184212073
BMY,CM-459 – Opdivo,Phase 3,miss,Phase 3 miss,False,2019-06-24,large,-6.371445596946094e-05,0.37605731671758774,-0.06189274908227427,0.0775405542776435,0.08161199410617948,-0.012192456127341433,-0.03464933830860073
BMY,CM-498 Opdivo,Phase 3,miss,Phase 3 miss,False,2019-05-09,large,-0.0013671923734856724,0.42377739618538873,-0.0035769773176218544,0.03760416036078795,0.19724041769608602,0.05602879101236846,0.0916382857523863
BMY,CM-548 - Opdivo,Phase 3,miss,Phase 3 miss,False,2019-09-05,large,-0.0009691997131250372,0.32374969198125264,0.009443342188264259,0.299953326515793,0.3477093538051823,0.04157061121381167,0.05684122346766518
BMY,CM-714 Opdivo + Yervoy,Phase 2,miss,Phase 2 miss,False,2019-04-25,large,-0.00033916030539542946,0.4140251101774085,0.014752944078465502,-0.04413758161820536,0.006754870867323515,0.019573701138412725,0.057420123750369534
BMY,CM-9LA Opdivo + Yervoy,Phase 3,met,Phase 3 met,True,2019-10-22,large,0.0006566649179891584,0.35081881994546876,0.03127090351826589,0.3441779653832433,0.21094069591883957,0.09610834119077016,0.057973312661830034
BMY,Empliciti (elotuzumab) - ELOQUENT-3,Phase 2,met,Phase 2 met,True,2018-06-17,large,-0.001474578063940241,0.3886806517314585,0.0061074083415209035,0.1707210044152907,0.3183682001393049,0.028985432377363285,0.05397298585254062
BMY,Luspatercept,Phase 3,met,Phase 3 met,True,2018-06-28,large,-0.001537953390846143,0.3854667045172927,0.017498179020015492,0.17688634278757798,0.32474517344714715,0.06564705925659231,0.07815249547363479
BMY,Luspatercept,Phase 2,met,Phase 2 met,True,2019-12-09,large,0.0021031157215610314,0.35810874050612806,0.050724598231844276,-0.011653937420586513,-0.16433148232205852,0.11697458650369641,0.04249138584473422
BMY,Opdivo (nivolumab) and Ipilimumab (Yervoy) CM-915,Phase 3,miss,Phase 3 miss,False,2019-11-20,large,0.0016104535636991065,0.3795656694896801,-0.058686169457127124,0.18378578423547465,-0.025929853806745062,0.021457653268200927,-0.048806646546084353
BMY,Oral Azacitidine - CC-486-AML-001,Phase 3,met,Phase 3 met,True,2019-09-12,large,-0.0006020074388291555,0.30650348413976697,0.014156890086370666,0.3537179928034335,0.3692146375493639,0.04464816094580293,0.03953415641660252
BMY,Ozanimod - RADIANCE,Phase 3,met,Phase 3 met,True,2017-05-22,large,0.0011298093395538254,0.34763141324295194,-0.024223849120353358,0.06647940493620053,-0.06715905222920693,-0.022121291082563,-0.02734531327355183
BMY,Ozanimod - RADIANCE,Phase 3,met,Phase 3 met,True,2017-10-28,large,0.0006203504688521703,0.30289087893476563,-0.03051598482421025,-0.005449701606544344,-0.07901456470472445,-0.05529197792868601,-0.0596247803971216
BMY,Ozanimod - SUNBEAM,Phase 3,met,Phase 3 met,True,2017-10-28,large,0.0006203504688521703,0.30289087893476563,-0.03051598482421025,-0.005449701606544344,-0.07901456470472445,-0.05529197792868601,-0.0596247803971216
BMY,REVLIMID - AUGMENT,Phase 3,met,Phase 3 met,True,2018-07-23,large,-0.0013148459108161502,0.3958480046984401,0.05440560182300813,0.02047787238655019,0.20408855660911085,0.041902117613178635,0.09323256413117997
BMY,bb2121 - KarMMa,Phase 2,met,Phase 2 met,True,2019-12-06,large,0.0019433318858190372,0.37486558727094305,0.05704881607307022,0.024209778193649667,-0.14544040849184903,0.1313594831622551,0.06123664184239308
BYSI,Plinabulin (Trial 105),Phase 3,met,Phase 3 met,True,2018-12-06,small,-0.002572748274625885,-0.05920030899260082,-0.025405531661746417,-0.11405706416963912,0.10591070117181833,-0.10222218831380248,-0.06343680318409439
BYSI,Plinabulin + TAC (Trial 106),Phase 2,met,Phase 2 met,True,2018-10-23,small,-0.0018453797722493297,0.1195489319027621,-0.05031218947324523,-0.29342493697888095,-0.16227613698153798,-0.20968767783888598,-0.17357421495743908
CAPR,CAP-1002 ALLSTAR,Phase 2,met,Phase 2 met,True,2017-05-12,small,-0.00047754140395990443,0.33870767817268893,-0.6590280912754711,-0.6728971807127947,-0.6774872286963884,-0.71202530786025,-0.709022684881471
CBIO,Marzeptacog alfa,Phase 2,met,Phase 2 met,True,2019-07-08,small,0.0006105254494226462,1.0790780614566298,0.09015043771928499,-0.6224137548368925,-0.5872404121547686,0.1442563964370458,0.1427189563623279
CERS,INTERCEPT,Phase 3,met,Phase 3 met,True,2018-01-23,small,0.0009194643183196488,0.6013429326069818,0.13633907229012343,0.4780219668654506,0.3216289172019755,0.2395834206448264,0.1555378574603299
CHRS,CHS-0214,Phase 3,met,Phase 3 met,True,2016-01-11,small,0.0020876124834345194,0.8290874312153976,-0.15416488337722278,-0.11275719576728671,-0.10073336022584278,-0.32589282863298186,-0.16165652759637772
CHRS,CHS-1420,Phase 3,met,Phase 3 met,True,2017-01-10,small,0.0029029936801238843,0.9843306457754415,-0.08093583388199277,-0.3249551533374727,-0.5154158439102188,-0.09107140132359093,-0.19874237417123053
CLDX,Glembatumumab vedotin,Phase 2,miss,Phase 2 miss,False,2018-04-16,small,-0.0027756640572479158,0.7372891828140842,-0.6609639170573673,-0.7951807119706327,-0.7466865384639894,-0.7038626564939954,-0.6851506707048065
CPRX,Firdapse,Phase 2,met,Phase 2 met,True,2017-03-15,small,0.001774737175362497,0.5660080809784578,0.3844584969745455,1.1081080036149404,0.7425967665074458,0.4867256235727193,0.4680558148719782
CPRX,Firdapse,Phase 3,met,Phase 3 met,True,2017-11-27,small,0.002940682078020771,1.0145078552947704,0.2012575460252477,0.13928575412351352,-0.20576341310036272,0.44816050498171234,0.4089883015262221
CPRX,Firdapse,Phase 3,miss,Phase 3 miss,False,2019-10-30,small,0.008426276865127449,0.8446888176719476,-0.1967859174006027,-0.17799997329711892,-0.652545170366615,-0.11111112117415156,-0.247030725497153
CRBP,Anabasum (Resunab),Phase 2,met,Phase 2 met,True,2017-03-30,small,0.002152798487164477,0.8328575541131767,-0.15546085417416478,-0.3093922651933698,-0.464539566296172,-0.2063492063492064,-0.17823731338211524
CRBP,Lenabasum (resunab) - DETERMINE,Phase 2,met,Phase 2 met,True,2017-10-19,small,-0.0028987535321479455,1.0688887075465963,0.12152109304495484,0.3435114503816801,0.5473038785176474,-0.05479452054794476,0.07423642820649601
CYCN,IW-1973 (Praliciguat),Phase 2,miss,Phase 2 miss,False,2019-10-30,small,0.0006455051976050405,0.9914751104195995,-0.7796710148184975,-0.675889325828381,-0.7396800056998591,-0.7824742228714461,-0.7876686430916129
CYTK,Reldesemtiv,Phase 2,miss,Phase 2 miss,False,2019-05-05,small,-5.8079423324697674e-05,1.095192526401364,0.06431897100408213,0.4636471073263213,0.6857632988581468,0.2512375930865225,0.3242185563361102
CYTK,Reldesemtiv (CK-2127107),Phase 2,miss,Phase 2 miss,False,2018-10-05,small,-7.402561098770583e-05,1.1311157446714717,-0.06269636668244405,-0.04099383760549735,0.19286097029309812,-0.06625760862467978,0.07305913353428783
CYTK,Tirasemtiv - VITALITY,Phase 3,miss,Phase 3 miss,False,2017-11-21,small,-0.00015137995464946458,0.7064309434206499,-0.3217839777855094,-0.4532871834155965,-0.4774301341765046,-0.386718766589183,-0.36426156352153216
DBVT,Viaskin Peanut,Phase 3,miss,Phase 3 miss,False,2017-10-20,small,0.0003729138624415375,0.4110756904034492,-0.44300002672514294,-0.4001842262488756,-0.44583049403640385,-0.48624647489570527,-0.47576806338988176
EGRX,Fulvestrant,Phase 3,miss,Phase 3 miss,False,2018-10-30,small,0.003464245649381173,0.47788792681059655,-0.12226418735220501,-0.38181017486102786,-0.5116052243174192,-0.1381709752858682,-0.17779506478470875
ENTA,EDP-305 ARGON-2,Phase 2,met,Phase 2 met,True,2019-09-25,small,-0.0012771795478758582,1.0218915511666873,-0.08029791466612857,-0.07397448307342647,-0.16495172255095825,-0.06530735761986306,0.04213684879553692
ENTA,EDP-938,Phase 2,met,Phase 2 met,True,2019-06-14,small,-0.00048008043377736296,0.9583364531277816,-0.08645829618459677,-0.24410584291829784,-0.21163475360523432,-0.052769869586963614,-0.11250696469061372
EVFM,Amphora - AMPOWER,Phase 3,met,Phase 3 met,True,2018-12-17,small,-0.0030568873679478045,0.5008820996592119,-0.026587255038975632,0.08211143695014655,0.2551715568682693,0.1608187134502923,0.3458279074474553
EVFM,Amphora - AMPREVENCE,Phase 2,met,Phase 2 met,True,2019-12-02,small,0.0016351655346467054,0.20140331565959088,0.06397136397203029,0.16895874263261268,-0.010549774835847403,0.1568265682656833,0.09985569434738517
EXEL,Cabozantinib (CELESTIAL),Phase 3,met,Phase 3 met,True,2017-10-16,small,0.00011705471220337009,1.1612102177012236,0.0898868174611045,-0.0029017020163787377,-0.06839928912863624,0.1134956686733053,0.1442068572493167
EXEL,Esaxerenone (CS-3150),Phase 3,met,Phase 3 met,True,2017-09-24,small,0.0007604447920245891,1.2182152361286298,-0.1542534030727395,0.07869691224548658,-0.07590632542237963,-0.06507503547910898,-0.12994202079489392
EXEL,IMblaze370 - cobimetinib and atezolizumab,Phase 3,miss,Phase 3 miss,False,2018-05-10,small,-0.0015716561279646782,1.1318256159461895,-0.1062538243931519,0.005830944590781595,0.06181712619294144,0.0350455854493561,-0.033610541619636725
EXEL,"IMspire150 - cobimetinib, atezolizumab and vemurafenib - TRILOGY",Phase 3,met,Phase 3 met,True,2019-12-13,small,-0.0014287393720317705,0.8449965994446164,0.01000689527102172,-0.09835067365988981,0.2225944645889797,0.11707909292621088,0.11077099127008383
EXEL,IMspire170 - cobimetinib and atezolizumab,Phase 3,miss,Phase 3 miss,False,2019-06-20,small,2.083087725979733e-05,0.9931565917014887,0.010852089916236762,-0.0420949876409783,-0.03848289724582199,0.08278653918272871,0.03962551366786582
FBIO,Intravenous (IV) tramadol,Phase 3,met,Phase 3 met,True,2019-06-03,small,0.0017847280570441892,1.3900407304103584,-0.05206639700117466,0.13124998410542799,0.054972294056764515,-0.16580314396930673,-0.1709929077157819
GALT,GR-MD-02,Phase 2,miss,Phase 2 miss,False,2017-12-05,small,-0.00011936280426020387,0.46004066025037743,-0.13881940566387574,1.2226719463672096,1.150270534483286,-0.20983602507913346,-0.20543054142803507
GERN,Imetelstat - IMbarkStudy,Phase 3,miss,Phase 3 miss,False,2017-04-10,small,-0.0011286533281122182,1.0583408696114296,0.12195848973340784,0.3317535935952871,0.3382328083939261,0.14150953157044532,0.17912372636212193
GERN,Imetelstat - IMerge Study,Phase 3,met,Phase 3 met,True,2017-12-13,small,-0.004254952672978127,0.9818456119739147,0.021166306728171547,0.7282050272573555,1.142784790306726,0.016042765408167403,0.07631298736262737
GILD,Bictegravir/F/TAF,Phase 3,met,Phase 3 met,True,2017-05-30,large,-0.0007642077313904816,0.33711624100912435,0.010853967195796121,0.09833634693289817,0.12292038258814553,-0.01831652666486061,-0.009775622015302243
GILD,Cilofexor (GS-9674) and firsocostat (GS-0976) - ATLAS,Phase 2,miss,Phase 2 miss,False,2019-12-16,large,0.0006203914661659798,0.46448966143972376,-0.03290188085481116,0.2680090561303876,0.3264272238128063,0.0020261162222248164,-0.027511405751029394
GILD,Filgotinib,Phase 2,met,Phase 2 met,True,2018-05-30,large,-0.0008202055001973679,0.5811248435157342,-0.00875540701057842,0.045741561889255156,0.03920134913524498,0.07337807246787964,0.05481378235190504
GILD,Filgotinib,Phase 3,met,Phase 3 met,True,2019-03-28,large,0.0002186619180976019,0.42536615093747193,0.019587369014889777,0.0427634062210136,0.043227240594105654,0.02641294579930098,0.0212771981910429
GILD,Filgotinib - TORTUGA,Phase 2,met,Phase 2 met,True,2018-09-05,large,0.0002357251393397766,0.6114320437892398,-0.03351749579608054,-0.09990878660850366,-0.03302439540803781,0.022249774627713714,-0.000774753267880568
GILD,Filgotinib and GS-9876,Phase 2,miss,Phase 2 miss,False,2019-10-24,large,0.0010670613905963433,0.5073402785534123,-0.042752535343269615,0.003564498016193962,-0.14271526642661214,0.027912193815367026,-0.03447334755464104
GILD,Selonsertib (GS-4997) - STELLAR 3,Phase 3,miss,Phase 3 miss,False,2019-04-25,large,-0.00034246687759204367,0.41882362189009664,0.04006051806768518,0.04221050435771656,0.10003410035366667,-0.011953291269450883,0.02615205723272984
GILD,Selonsertib (GS-4997) - STELLAR 4,Phase 3,miss,Phase 3 miss,False,2019-02-11,large,0.00048233230737226374,0.4391751635133483,-0.04425305420124337,-0.04775453463686119,-0.07952567649023123,-0.031059567070073624,-0.05529600956939018
GILD,Yescarta (axicabtagene ciloleucel),Phase 2,met,Phase 2 met,True,2017-02-28,large,-0.0011775361677814112,0.35326818334223675,0.004162422784208086,-0.08804037857209135,-0.017854936730030246,0.04008433595948868,0.043698621387193715
GLMD,Aramchol - ARRIVE,Phase 2,miss,Phase 2 miss,False,2018-02-14,small,0.002992452436477538,0.3037500536612598,-0.41418254848420766,-0.41333330749834607,-0.5562948165328201,-0.4577464572522607,-0.47983335223548307
GMAB,KYPROLIS (CANDOR),Phase 3,met,Phase 3 met,True,2019-12-10,large,0.002946533503952369,0.1475732984413171,-0.09522819474135347,-0.16870472800456993,-0.33387441852607236,-0.016285164747663283,-0.0743068578951942
GMAB,OMB157 (ofatumumab),Phase 3,met,Phase 3 met,True,2019-08-30,large,0.0019439250388611936,0.32293135481279756,0.040461692416534856,0.2688346276080267,0.044975402886595406,0.0331824971174004,0.004804589845460505
GMAB,OMB157 (ofatumumab),Phase 3,met,Phase 3 met,True,2019-09-13,large,0.0017729000435656472,0.33246981526790714,0.007224968042435664,0.07815527539752654,-0.12042438651272303,0.009373390351168576,-0.030895281914287476
GSK,Cabotegravir + rilpivirine - ATLAS2M,Phase 3,met,Phase 3 met,True,2019-08-22,large,0.000515601576443679,0.11978521378494549,0.024834523857432123,0.08425629440732063,0.03512167768861185,0.041801949795995386,0.036442869603462213
GSK,Closed Triple - CAPTAIN,Phase 3,met,Phase 3 met,True,2019-05-02,large,0.0013575887667853295,0.16736996505096557,-0.006795782026867703,0.0029926316662438612,-0.09673186229033215,-0.015147411681479817,-0.02787291483931309
GSK,Closed Triple - IMPACT,Phase 3,met,Phase 3 met,True,2017-09-20,large,-7.363701000208804e-05,0.09232039710933192,0.008521712296128525,-0.07302563279130714,-0.07445789683436388,0.012534403211009959,0.013100307877204065
GSK,Dolutegravir + lamivudine TANGO,Phase 3,met,Phase 3 met,True,2019-07-10,large,0.0003273349785564566,0.15537234842678757,-0.009690835093883243,0.05596327328225459,0.04001830341955803,0.013550054487764474,0.006640296854430572
GSK,Dolutegravir + rilpivirine,Phase 3,met,Phase 3 met,True,2018-10-30,large,0.00017350446964717916,0.22248071478568118,-0.006168566635816886,-0.009327790001085523,-0.004091861013318043,0.023662629949933622,0.02409046351485422
GSK,GSK’916 - belantamab mafodotin (BCMA),Phase 2,met,Phase 2 met,True,2019-08-23,large,0.0005662791358550484,0.12266130909228964,0.027360161530292526,0.0840932819698208,0.027440288688885595,0.02666684086109039,0.023964402129883045
GSK,Mepolizumab,Phase 3,miss,Phase 3 miss,False,2017-05-10,large,-5.371533288601035e-05,0.18627219033472375,0.04814706151264536,-0.01947328014054117,-0.041848106614871594,0.05446141686307526,0.06079653879537816
GSK,Mepolizumab,Phase 3,met,Phase 3 met,True,2019-11-13,large,0.0009853186494960466,0.12982194226261515,-0.00264516730172204,0.04623195213201803,-0.06340232436379123,-0.004121501993988974,-0.02778146982956675
GSK,Niraparib - NOVA (Niraparib Ovarian),Phase 3,met,Phase 3 met,True,2016-06-29,large,0.001178750014141705,0.225032083500353,0.03453996816499871,0.042397470456677855,-0.09056974695857944,0.0821469609183958,0.05057007811382053
GSK,Niraparib - PRIMA,Phase 3,met,Phase 3 met,True,2019-07-15,large,0.00024682099941937503,0.14372811421805975,0.002148587856775519,0.06326273594413112,0.050937575649278255,0.029278987705040116,0.025262840933285124
GSK,Otilimab (MOR103/GSK3196165),Phase 2,miss,Phase 2 miss,False,2018-10-21,large,0.0005104254894355565,0.23053762308230621,0.021062972334986663,-0.03631906789954542,-0.04610679554221098,-0.012308829503559937,0.01264109649777323
HALO,HALO-301,Phase 2,met,Phase 2 met,True,2017-01-05,small,-0.0006696224413648836,1.5402540767518638,0.24517640276794483,0.060067686673280996,0.030607093658548745,0.045855334840598116,-0.024775184427102914
HALO,HALO-301,Phase 3,miss,Phase 3 miss,False,2019-11-04,small,0.0011209918654363992,0.8056607933298413,0.10036426505828011,0.2711648163503124,-0.034914978634734806,0.08781127997965199,0.015640568233338037
HALO,Perjeta + Herceptin (APHINITY),Phase 3,met,Phase 3 met,True,2017-03-02,small,0.0013648888149309522,1.4827219180441933,0.03202923801834823,0.059740222423268596,-0.14714301987538658,0.08333327025963744,-0.006412308869422012
HALO,Perjeta + Herceptin (APHINITY),Phase 3,met,Phase 3 met,True,2017-06-05,small,0.001318481067119031,1.4310946013802115,0.003577727095894767,-0.08268551998840801,-0.3708836075475501,-0.09251408757478219,-0.13293160924512148
HRTX,HTX-011,Phase 3,met,Phase 3 met,True,2018-03-19,small,0.0016196027446152023,0.8239004840277521,0.24457055124892157,0.24058577789858449,0.04000433649703461,0.35529408174402577,0.3256030859313159
HRTX,HTX-011,Phase 2,met,Phase 2 met,True,2018-06-21,small,0.0025747019931036544,1.0489594013880361,0.38807720533533185,0.04746829349821602,-0.2100875294315805,0.24127467614147124,0.22884033111585933
IFRX,IFX-1,Phase 2,miss,Phase 2 miss,False,2019-06-05,small,0.0033263457245150344,0.6084796528739571,-0.9190611709813985,-0.9356646526273952,-0.9505306600601546,-0.9146055718713896,-0.9232288381845721
IMRN,IMM-124E,Phase 2,miss,Phase 2 miss,False,2019-08-08,small,-0.004166174961661325,-0.039826984913093354,-0.03872396728000549,0.25503355221438895,0.7748155482238461,-0.09230767763577974,-0.03214289894231681
INCY,Baricitinib,Phase 3,met,Phase 3 met,True,2019-02-04,large,0.0012239123580024568,0.7638453420380807,-0.00660192319812003,0.24889807594868607,-0.04275287773684355,0.019575453811758736,-0.007555365261408098
INCY,Baricitinib,Phase 3,met,Phase 3 met,True,2019-08-23,large,0.00027920363149081434,0.6936573922222574,-0.01691408296669128,0.12182738708544916,0.06332577964332176,0.00689142928712827,0.040669058058877106
INCY,Epacadostat with Keytruda - ECHO-301,Phase 3,miss,Phase 3 miss,False,2018-04-06,large,-0.004488604394128285,0.45668595946303364,-0.16347539324337246,-0.22758992161108849,0.10273922360133336,-0.21027140417204737,-0.1321140387121874
INCY,INCB50465  (CITADEL-202),Phase 2,miss,Phase 2 miss,False,2018-06-21,large,-0.0018909053678869137,0.7078110014865876,0.01303275414690952,0.025841365441592767,0.15535296302084212,-0.04070023036207282,0.014366073757358322
INCY,Itacitinib - GRAVITAS-301,Phase 3,miss,Phase 3 miss,False,2020-01-02,large,2.370085531641767e-05,0.7192974927680178,-0.11069092638264066,-0.18418546947224623,-0.07693947915965738,-0.15875249441504613,-0.15403038346495102
INCY,Ruxolitinib,Phase 2,met,Phase 2 met,True,2018-06-21,large,-0.0018909053678869137,0.7078110014865876,0.01303275414690952,0.025841365441592767,0.15535296302084212,-0.04070023036207282,0.014366073757358322
INCY,Ruxolitinib - REACH 2,Phase 3,met,Phase 3 met,True,2019-10-16,large,-0.0005753033180381559,0.749532707590033,0.009035286135687937,0.01921623643214465,-0.04523513381417277,0.055976195793620676,0.006892505646191038
INCY,Ruxolitinib - TRuE-AD,Phase 2,met,Phase 2 met,True,2018-09-12,large,-0.0012268143001432175,0.7406331902541357,-0.005165146697462264,0.04316317718224294,0.30176541532078827,-0.07061913442853873,-0.03425288917149116
INVA,Closed Triple - CAPTAIN,Phase 3,met,Phase 3 met,True,2019-05-02,small,-0.0002781200892385571,0.3441527585029041,0.0828205390064185,-0.14688855121548627,-0.10632636543639717,0.06095792226889718,0.08526646280844208
INVA,Closed Triple - IMPACT,Phase 3,met,Phase 3 met,True,2017-09-20,small,0.0011916164661583805,0.5435277839623092,-0.014163852556623335,0.14262017027435236,-0.012609050961205903,0.018037518484321113,-0.004887795124726146
IONS,Inotersen (IONIS-TTRRx),Phase 3,met,Phase 3 met,True,2017-05-15,small,0.00048580267938374443,1.4532699852590876,-0.01032873985459859,0.11568486720350335,-0.08537641851365552,-0.07117660101518897,-0.04342102728667996
IONS,SPINRAZA - Nusinersen,Phase 3,met,Phase 3 met,True,2016-08-01,small,-0.0009279942467710167,1.2241838018508702,0.23784724125840384,0.12022323430626347,0.14960346707373873,0.3163489348807551,0.19161752226321016
IONS,SPINRAZA - Nusinersen,Phase 3,met,Phase 3 met,True,2016-11-07,small,-0.00037302867201001406,1.2184762833518787,0.21674762360032496,0.3216579392193759,0.3507906735000059,0.6918419022007831,0.4765520320556673
IONS,Volanesorsen - APPROACH,Phase 3,met,Phase 3 met,True,2017-03-06,small,0.0007844859849664739,1.4070161899470164,-0.03343959817027187,0.09203420969796627,-0.08964936439009052,-0.10792902625023693,-0.1714325195804025
IRWD,IW-3718,Phase 2,met,Phase 2 met,True,2017-07-20,small,-0.0006949500359754845,0.8108551117634749,-0.12800145374491467,-0.1918323152556609,-0.23818522467438796,-0.13908992873019532,-0.12506237766965278
IRWD,Linaclotide,Phase 3,met,Phase 3 met,True,2019-06-18,small,0.0006855038377584965,1.083951600463123,-0.025768716455320417,-0.15452928381431763,-0.21306160643424543,-0.09019262049825227,-0.14705847591424093
JAZZ,JZP-110,Phase 3,met,Phase 3 met,True,2017-03-20,large,-0.001039743900542581,0.6273551488550291,0.06602372505526444,0.10754341892170372,0.14573264557509602,0.0967838351791106,0.12969307946478992
JAZZ,JZP-258,Phase 3,met,Phase 3 met,True,2019-03-26,large,8.513877319828514e-05,0.2888822653772582,0.0391863284290912,0.08118811881188126,0.09061461356778455,0.05789471389655798,0.04675516566916871
JAZZ,Xyrem,Phase 3,met,Phase 3 met,True,2017-04-24,large,0.00025659650741335986,0.6014285064188367,0.01774773330453705,0.12968418054413333,-0.01310535636809651,0.04432019657539965,-0.006799855853253711
JNJ,Apalutamide,Phase 3,met,Phase 3 met,True,2019-01-30,large,0.0017114448429117008,0.07944874219016139,0.03605016409479389,0.12274247032644747,-0.04198750020579145,0.0367945379583654,0.004677233561632743
JNJ,Bermekimab,Phase 2,met,Phase 2 met,True,2018-12-12,large,0.001140635019109991,0.06580113539546133,-0.08964796603794645,-0.04090643563081675,-0.13650957531761143,-0.09733318675464497,-0.10712848304089584
JNJ,Bermekimab,Phase 2,met,Phase 2 met,True,2019-01-23,large,0.0020618837270956858,0.0587439789088617,-0.016871759168185396,0.09240806450148686,-0.09397442922498056,0.03645386061621325,0.0007631488511661288
JNJ,Dolutegravir + rilpivirine,Phase 3,met,Phase 3 met,True,2018-10-30,large,0.00041985872856484355,0.08269182948997321,0.011300017763199444,-0.033183275905505405,-0.05919685300929578,0.0643527456661166,0.05847470424818435
JNJ,Guselkumab vs Cosentyx - ECLIPSE,Phase 3,met,Phase 3 met,True,2019-03-21,large,0.0009529041305888183,0.14122402918827046,-0.003353908529088012,0.057078954717677544,-0.028583460125870874,-0.0015098001867210886,-0.020606608649712754
