ticker,drug_name,indication,status,catalyst_date,mw,alpha,beta,car,raw_return,benchmark_return,est_days_dropped
ABBV,Elagolix,Endometriosis,Approved,2018-07-24,631.6,-0.00035209254683487694,0.6171587543935841,0.06277757428681831,0.044358038095235974,-0.02749014090472568,2
ABBV,IMBRUVICA,Waldenström’s Macroglobulinemia,Approved,2015-01-29,440.5,0.0015331992083583445,0.4109843951727227,-0.025184239108005692,-0.03390075848851559,-0.037755475571101815,1
ABBV,IMBRUVICA (ibrutinib),Waldenström’s Macroglobulinemia,Approved,2018-08-27,440.5,-0.0010082627310913264,0.6661535820782022,-0.015004930961299373,-0.0006144067819816579,0.029472810228587498,2
ABBV,Ibrutinib,Relapsed or refractory MCL mantle cell lymphoma,Approved,2013-11-13,440.5,-0.00030033589513156624,0.4498878733903908,-0.0014454196066355602,0.008536317399737037,0.026320384803079522,0
ABBV,Imbruvica,Cancer - Chronic Lymphocytic Leukemia Who Have Received at Least One Prior Therapy,Approved,2014-02-12,440.5,0.001405325374262696,0.31989869881993427,0.0176908409724942,0.037635761432516235,0.03917121662221423,0
ABBV,Imbruvica,Deletion 17p,Approved,2014-07-19,440.5,0.0003762068567891206,0.2774326058147356,-0.0072875318456876465,0.015470414231747887,0.07589321605308741,2
ABBV,Imbruvica,Marginal zone lymphoma,Approved,2017-01-19,440.5,-0.00019836386315860594,0.4679620503237479,0.0034211931673480724,-0.016615604752666435,-0.040615323622331334,2
ABBV,Imbruvica,Second-line Chronic graft-versus-host disease (GVHD),Approved,2017-08-02,440.5,0.0013721313572047859,0.2389808210914844,0.005443896770428093,0.0078080308772165985,-0.01893672606660668,2
ABBV,Imbruvica and Gazyva - iLLUMINATE,Chronic lymphocytic leukemia or small lymphocytic lymphoma (CLL/SLL),Approved,2019-01-28,440.5,0.0006309038519345404,0.41227469102514064,-0.12502201170353594,-0.10616143566340519,0.03146162826291676,1
ABBV,VIEKIRA PAK,HCV - genotype 1,Approved,2014-12-19,2874.5,0.0013716905529665485,0.39294184593283304,-0.031280712913373906,-0.013793389661548416,0.027314575994667134,2
ABBV,Venclexta,First line unfit AML,Approved,2018-11-21,868.4,-0.00016771085076422855,0.28372813185696005,-0.059630119296161556,-0.05779529163097552,0.004652941304595037,3
ABBV,Venclexta (MURANO),Relapsed or refractory Chronic Lymphocytic Leukemia (CLL),Approved,2018-06-11,868.4,0.0003087233571018518,0.5590319678128272,-0.022305710112083973,-0.02400444290171,-0.006034595107532237,2
ABBV,Venetoclax and obinutuzumab,Chronic Lymphocytic Leukemia,Approved,2019-05-15,868.4,-0.00044725263153994705,0.4203306926204711,0.03449852177093357,0.025952082448172487,-0.01620588083966712,1
ACAD,Pimavanserin,Parkinson’s disease psychosis (PDP),Approved,2016-04-29,427.6,0.0013294654799455082,1.3142466604564602,-0.012317382691275677,-0.08031879269388409,-0.05548601528881569,2
